acquisitionDate,additionalInfo_ACTION,additionalInfo_FORMED_GEN,additionalInfo_Fe_avg,additionalInfo_HARVDATE,additionalInfo_HETER_GROUP,additionalInfo_NOTE_AA_text,additionalInfo_PLOTS_IN_TRIAL,additionalInfo_PRODLOC,additionalInfo_PRODSEASON,additionalInfo_QPM_ZN_DONOR,additionalInfo_REC_PARENT,additionalInfo_SOWDATE,additionalInfo_YEARCODE,additionalInfo_Zn_avg,breedingMethodDbId,countryOfOriginCode,defaultDisplayName,donors,germplasmDbId,germplasmName,pedigree,storageTypes,synonyms,taxonIds
2022-12-15,selfed,,18.01,20221215,,,C1901-10,centro,2022C,N/A,N/A,20220830,C,29.25,40,CE,X2G03U2782,[],2QEDGMoXCoopx,X2G03U2782,X2G03U2782,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-10"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.43,20221215,,,C1901-11,centro,2022C,N/A,N/A,20220830,C,30.59,40,CE,X2G03U2783,[],2QEDGafZo94Xi,X2G03U2783,X2G03U2783,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-11"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.39,20221215,,,C1901-12,centro,2022C,N/A,N/A,20220830,C,27.42,40,CE,X2G03U2784,[],2QEDGvfkdEC6D,X2G03U2784,X2G03U2784,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-12"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.44,20221215,,,C1901-13,centro,2022C,N/A,N/A,20220830,C,32.22,40,CE,X2G03U2785,[],2QEDG6JedhkOo,X2G03U2785,X2G03U2785,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-13"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.43,20221215,,,C1901-14,centro,2022C,N/A,N/A,20220830,C,29.37,40,CE,X2G03U2786,[],2QEDGCxaQg6UM,X2G03U2786,X2G03U2786,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-14"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.21,20221215,,,C1901-15,centro,2022C,N/A,N/A,20220830,C,29.72,40,CE,X2G03U2787,[],2QEDGYWuE4j2C,X2G03U2787,X2G03U2787,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-15"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,24.32,20221215,,,C1901-16,centro,2022C,N/A,N/A,20220830,C,34.28,40,CE,X2G03U2788,[],2QEDGOyK8Kfpd,X2G03U2788,X2G03U2788,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-16"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.74,20221215,,,C1901-17,centro,2022C,N/A,N/A,20220830,C,26.81,40,CE,X2G03U2789,[],2QEDG3d1sZyft,X2G03U2789,X2G03U2789,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-17"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.12,20221215,,,C1901-18,centro,2022C,N/A,N/A,20220830,C,29.93,40,CE,X2G03U2790,[],2QEDG5nNrkx5J,X2G03U2790,X2G03U2790,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-18"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.74,20221215,,,C1901-19,centro,2022C,N/A,N/A,20220830,C,30.38,40,CE,X2G03U2791,[],2QEDGNsLJAl9c,X2G03U2791,X2G03U2791,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-19"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,28.04,20221215,,,C1901-20,centro,2022C,N/A,N/A,20220830,C,38.55,40,CE,X2G03U2792,[],2QEDGYVA6tCOG,X2G03U2792,X2G03U2792,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-20"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.7,20221215,,,C1901-21,centro,2022C,N/A,N/A,20220830,C,26.66,40,CE,X2G03U2793,[],2QEDG2uPXA0g1,X2G03U2793,X2G03U2793,[],"[{""synonym"": ""([3*CLWQHZN49/CLQRCWQ120]-23)-21"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.52,20221215,,,C1902-1,centro,2022C,N/A,N/A,20220830,C,33.66,40,CE,X2G03U2794,[],2QEDGW6S18cWv,X2G03U2794,X2G03U2794,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.9,20221215,,,C1902-2,centro,2022C,N/A,N/A,20220830,C,26.75,40,CE,X2G03U2795,[],2QEDG2webytZg,X2G03U2795,X2G03U2795,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.56,20221215,,,C1902-3,centro,2022C,N/A,N/A,20220830,C,30.68,40,CE,X2G03U2796,[],2QEDGhwYxbSFc,X2G03U2796,X2G03U2796,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,14.78,20221215,,,C1902-4,centro,2022C,N/A,N/A,20220830,C,26.22,40,CE,X2G03U2797,[],2QEDGm7fJDw4R,X2G03U2797,X2G03U2797,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.88,20221215,,,C1902-5,centro,2022C,N/A,N/A,20220830,C,28.96,40,CE,X2G03U2798,[],2QEDG655CSplE,X2G03U2798,X2G03U2798,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.05,20221215,,,C1902-6,centro,2022C,N/A,N/A,20220830,C,27.21,40,CE,X2G03U2799,[],2QEDGyHfb3OBw,X2G03U2799,X2G03U2799,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.31,20221215,,,C1902-7,centro,2022C,N/A,N/A,20220830,C,31.22,40,CE,X2G03U2800,[],2QEDGZyEOjjDA,X2G03U2800,X2G03U2800,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-7"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.64,20221215,,,C1902-8,centro,2022C,N/A,N/A,20220830,C,38.43,40,CE,X2G03U2801,[],2QEDGyhXPjZCw,X2G03U2801,X2G03U2801,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-8"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20,20221215,,,C1902-9,centro,2022C,N/A,N/A,20220830,C,28.78,40,CE,X2G03U2802,[],2QEDGPyea1V4J,X2G03U2802,X2G03U2802,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-9"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,22.8,20221215,,,C1902-10,centro,2022C,N/A,N/A,20220830,C,29.73,40,CE,X2G03U2803,[],2QEDGTnwcbV6C,X2G03U2803,X2G03U2803,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-10"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.16,20221215,,,C1902-11,centro,2022C,N/A,N/A,20220830,C,29.61,40,CE,X2G03U2804,[],2QEDGqGMNtwpP,X2G03U2804,X2G03U2804,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-1)-11"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,14.1,20221215,,,C1903-1,centro,2022C,N/A,N/A,20220830,C,30.25,40,CE,X2G03U2805,[],2QEDGLFqhbNnS,X2G03U2805,X2G03U2805,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.27,20221215,,,C1903-2,centro,2022C,N/A,N/A,20220830,C,31.14,40,CE,X2G03U2806,[],2QEDGPMsBqjBE,X2G03U2806,X2G03U2806,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.72,20221215,,,C1903-3,centro,2022C,N/A,N/A,20220830,C,30.14,40,CE,X2G03U2807,[],2QEDG8Izw7cF6,X2G03U2807,X2G03U2807,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.48,20221215,,,C1903-4,centro,2022C,N/A,N/A,20220830,C,30.2,40,CE,X2G03U2808,[],2QEDGxtMTThqQ,X2G03U2808,X2G03U2808,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.81,20221215,,,C1903-5,centro,2022C,N/A,N/A,20220830,C,30.77,40,CE,X2G03U2809,[],2QEDGUNtqn0LU,X2G03U2809,X2G03U2809,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.81,20221215,,,C1903-6,centro,2022C,N/A,N/A,20220830,C,29.06,40,CE,X2G03U2810,[],2QEDGZFecZhTC,X2G03U2810,X2G03U2810,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.02,20221215,,,C1903-7,centro,2022C,N/A,N/A,20220830,C,28.18,40,CE,X2G03U2811,[],2QEDGcQGeytbx,X2G03U2811,X2G03U2811,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-7"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.08,20221215,,,C1903-8,centro,2022C,N/A,N/A,20220830,C,33.56,40,CE,X2G03U2812,[],2QEDGEZXFQ0TI,X2G03U2812,X2G03U2812,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-8"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.71,20221215,,,C1903-9,centro,2022C,N/A,N/A,20220830,C,28.26,40,CE,X2G03U2813,[],2QEDGEMYZaeD4,X2G03U2813,X2G03U2813,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-9"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.35,20221215,,,C1903-10,centro,2022C,N/A,N/A,20220830,C,26.49,40,CE,X2G03U2814,[],2QEDG5DsIFxcI,X2G03U2814,X2G03U2814,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-10"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.91,20221215,,,C1903-11,centro,2022C,N/A,N/A,20220830,C,34.03,40,CE,X2G03U2815,[],2QEDG24nP1Og1,X2G03U2815,X2G03U2815,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-11"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.97,20221215,,,C1903-12,centro,2022C,N/A,N/A,20220830,C,28.05,40,CE,X2G03U2816,[],2QEDGfQN5iRHo,X2G03U2816,X2G03U2816,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-12"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.53,20221215,,,C1903-13,centro,2022C,N/A,N/A,20220830,C,30.13,40,CE,X2G03U2817,[],2QEDGqUcgyoQg,X2G03U2817,X2G03U2817,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-2)-13"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.86,20221215,,,C1904-1,centro,2022C,N/A,N/A,20220830,C,29.38,40,CE,X2G03U2818,[],2QEDGJ53sdJ4x,X2G03U2818,X2G03U2818,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,22.6,20221215,,,C1904-2,centro,2022C,N/A,N/A,20220830,C,32.58,40,CE,X2G03U2819,[],2QEDGF3dcKIwf,X2G03U2819,X2G03U2819,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.08,20221215,,,C1904-3,centro,2022C,N/A,N/A,20220830,C,37.12,40,CE,X2G03U2820,[],2QEDGWRUY0xAn,X2G03U2820,X2G03U2820,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,11.16,20221215,,,C1904-4,centro,2022C,N/A,N/A,20220830,C,28.95,40,CE,X2G03U2821,[],2QEDGMk0IVLIB,X2G03U2821,X2G03U2821,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.39,20221215,,,C1904-5,centro,2022C,N/A,N/A,20220830,C,31.23,40,CE,X2G03U2822,[],2QEDGuauIsRYX,X2G03U2822,X2G03U2822,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.58,20221215,,,C1904-6,centro,2022C,N/A,N/A,20220830,C,32.53,40,CE,X2G03U2823,[],2QEDGe4GPRt3X,X2G03U2823,X2G03U2823,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-3)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.56,20221215,,,C1905-1,centro,2022C,N/A,N/A,20220830,C,31.81,40,CE,X2G03U2824,[],2QEDG9Jv2S34b,X2G03U2824,X2G03U2824,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.44,20221215,,,C1905-2,centro,2022C,N/A,N/A,20220830,C,40.1,40,CE,X2G03U2825,[],2QEDG5pX2rNLB,X2G03U2825,X2G03U2825,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.36,20221215,,,C1905-3,centro,2022C,N/A,N/A,20220830,C,29.82,40,CE,X2G03U2826,[],2QEDGSQribJz8,X2G03U2826,X2G03U2826,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.77,20221215,,,C1905-4,centro,2022C,N/A,N/A,20220830,C,34.6,40,CE,X2G03U2827,[],2QEDG61PUQpVD,X2G03U2827,X2G03U2827,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.46,20221215,,,C1905-5,centro,2022C,N/A,N/A,20220830,C,38.02,40,CE,X2G03U2828,[],2QEDGTmyXdxPa,X2G03U2828,X2G03U2828,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,24.23,20221215,,,C1905-6,centro,2022C,N/A,N/A,20220830,C,35.52,40,CE,X2G03U2829,[],2QEDG6rFpaSNR,X2G03U2829,X2G03U2829,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.27,20221215,,,C1905-7,centro,2022C,N/A,N/A,20220830,C,24.54,40,CE,X2G03U2830,[],2QEDGtFBXAE8E,X2G03U2830,X2G03U2830,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-7"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,14.06,20221215,,,C1905-8,centro,2022C,N/A,N/A,20220830,C,29.91,40,CE,X2G03U2831,[],2QEDG7aKoYWsQ,X2G03U2831,X2G03U2831,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-8"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.95,20221215,,,C1905-9,centro,2022C,N/A,N/A,20220830,C,32.7,40,CE,X2G03U2832,[],2QEDGTrYaoNKQ,X2G03U2832,X2G03U2832,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-9"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.33,20221215,,,C1905-10,centro,2022C,N/A,N/A,20220830,C,30.04,40,CE,X2G03U2833,[],2QEDG6SBpMQLe,X2G03U2833,X2G03U2833,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-10"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.53,20221215,,,C1905-11,centro,2022C,N/A,N/A,20220830,C,27.19,40,CE,X2G03U2834,[],2QEDGsuJAvHIz,X2G03U2834,X2G03U2834,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-4)-11"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.4,20221215,,,C1906-1,centro,2022C,N/A,N/A,20220830,C,32.64,40,CE,X2G03U2835,[],2QEDGI0P8t4oV,X2G03U2835,X2G03U2835,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.69,20221215,,,C1906-2,centro,2022C,N/A,N/A,20220830,C,30.91,40,CE,X2G03U2836,[],2QEDGUxAdtdsN,X2G03U2836,X2G03U2836,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.74,20221215,,,C1906-3,centro,2022C,N/A,N/A,20220830,C,28.68,40,CE,X2G03U2837,[],2QEDG23WroA8j,X2G03U2837,X2G03U2837,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.32,20221215,,,C1906-4,centro,2022C,N/A,N/A,20220830,C,30.12,40,CE,X2G03U2838,[],2QEDGS1u9fzbR,X2G03U2838,X2G03U2838,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.24,20221215,,,C1906-5,centro,2022C,N/A,N/A,20220830,C,34.92,40,CE,X2G03U2839,[],2QEDGWI0zEuWd,X2G03U2839,X2G03U2839,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,14.07,20221215,,,C1906-6,centro,2022C,N/A,N/A,20220830,C,35.17,40,CE,X2G03U2840,[],2QEDGWq9faYqo,X2G03U2840,X2G03U2840,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.89,20221215,,,C1906-7,centro,2022C,N/A,N/A,20220830,C,36.53,40,CE,X2G03U2841,[],2QEDGGb5urZGG,X2G03U2841,X2G03U2841,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-7"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.41,20221215,,,C1906-8,centro,2022C,N/A,N/A,20220830,C,33.53,40,CE,X2G03U2842,[],2QEDGF1pYcBjJ,X2G03U2842,X2G03U2842,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-5)-8"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,24.07,20221215,,,C1907-1,centro,2022C,N/A,N/A,20220830,C,32.41,40,CE,X2G03U2843,[],2QEDGlpWPreHJ,X2G03U2843,X2G03U2843,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-6)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,17.02,20221215,,,C1907-2,centro,2022C,N/A,N/A,20220830,C,30.29,40,CE,X2G03U2844,[],2QEDGDP4L8nWI,X2G03U2844,X2G03U2844,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-6)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,15.89,20221215,,,C1907-3,centro,2022C,N/A,N/A,20220830,C,33.81,40,CE,X2G03U2845,[],2QEDGMUu0MSxt,X2G03U2845,X2G03U2845,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-6)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.21,20221215,,,C1907-4,centro,2022C,N/A,N/A,20220830,C,31.18,40,CE,X2G03U2846,[],2QEDGgwwgjg4t,X2G03U2846,X2G03U2846,[],"[{""synonym"": ""([(2*CLWQHZN46/CLQRCWQ120)-B]-6)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.28,20221215,,,C1908-1,centro,2022C,N/A,N/A,20220830,C,27.79,40,CE,X2G03U2847,[],2QEDGtTfMTdmx,X2G03U2847,X2G03U2847,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-1"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.31,20221215,,,C1908-2,centro,2022C,N/A,N/A,20220830,C,29.06,40,CE,X2G03U2848,[],2QEDGsxSPgSJx,X2G03U2848,X2G03U2848,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-2"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.83,20221215,,,C1908-3,centro,2022C,N/A,N/A,20220830,C,28.78,40,CE,X2G03U2849,[],2QEDGtN3Y6e6Z,X2G03U2849,X2G03U2849,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-3"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,27.17,20221215,,,C1908-4,centro,2022C,N/A,N/A,20220830,C,30.58,40,CE,X2G03U2850,[],2QEDGdlFqmSa5,X2G03U2850,X2G03U2850,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-4"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,22.57,20221215,,,C1908-5,centro,2022C,N/A,N/A,20220830,C,34.03,40,CE,X2G03U2851,[],2QEDGxhvQOG4T,X2G03U2851,X2G03U2851,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-5"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.04,20221215,,,C1908-6,centro,2022C,N/A,N/A,20220830,C,30.47,40,CE,X2G03U2852,[],2QEDGAZLZvGJw,X2G03U2852,X2G03U2852,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-6"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,22.03,20221215,,,C1908-7,centro,2022C,N/A,N/A,20220830,C,27.71,40,CE,X2G03U2853,[],2QEDGB2fB4dqq,X2G03U2853,X2G03U2853,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-7"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.59,20221215,,,C1908-8,centro,2022C,N/A,N/A,20220830,C,27.6,40,CE,X2G03U2854,[],2QEDGjVXNrDkP,X2G03U2854,X2G03U2854,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-8"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.14,20221215,,,C1908-9,centro,2022C,N/A,N/A,20220830,C,25.98,40,CE,X2G03U2855,[],2QEDGlTjOVI2O,X2G03U2855,X2G03U2855,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-9"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,18.85,20221215,,,C1908-10,centro,2022C,N/A,N/A,20220830,C,32.86,40,CE,X2G03U2856,[],2QEDGdPioi0BZ,X2G03U2856,X2G03U2856,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-10"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.13,20221215,,,C1908-11,centro,2022C,N/A,N/A,20220830,C,31.64,40,CE,X2G03U2857,[],2QEDGlJBnvrw1,X2G03U2857,X2G03U2857,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-11"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.41,20221215,,,C1908-12,centro,2022C,N/A,N/A,20220830,C,28.21,40,CE,X2G03U2858,[],2QEDG7Y50eJOB,X2G03U2858,X2G03U2858,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-12"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.55,20221215,,,C1908-13,centro,2022C,N/A,N/A,20220830,C,29.57,40,CE,X2G03U2859,[],2QEDGA28Yx7Cg,X2G03U2859,X2G03U2859,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-13"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,24.36,20221215,,,C1908-14,centro,2022C,N/A,N/A,20220830,C,30.99,40,CE,X2G03U2860,[],2QEDGJGDmKro2,X2G03U2860,X2G03U2860,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-14"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,20.94,20221215,,,C1908-15,centro,2022C,N/A,N/A,20220830,C,30.18,40,CE,X2G03U2861,[],2QEDGMRUyqWec,X2G03U2861,X2G03U2861,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-15"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.81,20221215,,,C1908-16,centro,2022C,N/A,N/A,20220830,C,33.26,40,CE,X2G03U2862,[],2QEDG0avBAJSW,X2G03U2862,X2G03U2862,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-16"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,16.43,20221215,,,C1908-17,centro,2022C,N/A,N/A,20220830,C,27.01,40,CE,X2G03U2863,[],2QEDG9LZPkGfZ,X2G03U2863,X2G03U2863,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-17"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.59,20221215,,,C1908-18,centro,2022C,N/A,N/A,20220830,C,28.86,40,CE,X2G03U2864,[],2QEDGdiE6MOsp,X2G03U2864,X2G03U2864,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-18"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,19.72,20221215,,,C1908-19,centro,2022C,N/A,N/A,20220830,C,29.99,40,CE,X2G03U2865,[],2QEDGMuhZMYIW,X2G03U2865,X2G03U2865,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-19"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,21.68,20221215,,,C1908-20,centro,2022C,N/A,N/A,20220830,C,33.76,40,CE,X2G03U2866,[],2QEDGdlCj2mop,X2G03U2866,X2G03U2866,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-20"", ""type"": ""PED""}]",[]
2022-12-15,selfed,,23.6,20221215,,,C1908-21,centro,2022C,N/A,N/A,20220830,C,31.22,40,CE,X2G03U2867,[],2QEDGbUNGmXr5,X2G03U2867,X2G03U2867,[],"[{""synonym"": ""([(2*CLWQHZN49/CLQRCWQ120*2]-1)-21"", ""type"": ""PED""}]",[]
